11,Warren Harding is married to Florence Harding.,[],[],[],"[""spouse('Warren_G._Harding', 'Warren_G._Harding') 0.750260105595""]","['child(""Warren_G._Harding"",""Elizabeth_Ann_Blaesing"")', 'restingPlace(""Warren_G._Harding"",""Marion,_Ohio"")', 'restingPlace(""Warren_G._Harding"",""Harding_Tomb"")', 'parent(""Elizabeth_Ann_Blaesing"",""Warren_G._Harding"")', 'spouse(""Warren_G._Harding"",""Warren_G._Harding"")']","[""spouse('Warren_G._Harding', 'Warren_G._Harding') 1.0""]"
12,Calvin Coolidge is married to Grace Coolidge.,"[""spouse('Calvin_Coolidge', 'Grace_Coolidge') 0.71682956403"", ""spouse('Grace_Coolidge', 'Calvin_Coolidge') 0.787078118136""]","['spouse(""Grace_Coolidge"",""Calvin_Coolidge"")', 'spouse(""Calvin_Coolidge"",""Grace_Coolidge"")']","[""spouse('Calvin_Coolidge', 'Grace_Coolidge') 1.0"", ""spouse('Grace_Coolidge', 'Calvin_Coolidge') 1.0""]","[""spouse('Calvin_Coolidge', 'Grace_Coolidge') 0.71682956403"", ""spouse('Grace_Coolidge', 'Calvin_Coolidge') 0.787078118136"", ""spouse('Grace_Coolidge', 'Grace_Coolidge') 0.622459331202"", ""spouse('Calvin_Coolidge', 'Calvin_Coolidge') 0.750260105595""]","['child(""Calvin_Coolidge"",""John_Coolidge"")', 'restingPlace(""Calvin_Coolidge"",""Vermont"")', 'restingPlace(""Calvin_Coolidge"",""Plymouth_Notch_Cemetery"")', 'parent(""John_Coolidge"",""Calvin_Coolidge"")', 'child(""Grace_Coolidge"",""John_Coolidge"")', 'spouse(""Calvin_Coolidge"",""Calvin_Coolidge"")', 'spouse(""Grace_Coolidge"",""Calvin_Coolidge"")', 'spouse(""Calvin_Coolidge"",""Grace_Coolidge"")', 'spouse(""Grace_Coolidge"",""Grace_Coolidge"")']","[""spouse('Calvin_Coolidge', 'Grace_Coolidge') 1.0"", ""spouse('Grace_Coolidge', 'Grace_Coolidge') 1.0"", ""spouse('Calvin_Coolidge', 'Calvin_Coolidge') 1.0"", ""spouse('Grace_Coolidge', 'Calvin_Coolidge') 1.0""]"
13,Herbert Hoover is married to Lou Henry Hoover.,"[""spouse('Lou_Henry_Hoover', 'Herbert_Hoover') 0.669826877688"", ""spouse('Herbert_Hoover', 'Lou_Henry_Hoover') 0.669826877688""]","['child(""Lou_Henry_Hoover"",""Herbert_Hoover,_Jr."")', 'spouse(""Lou_Henry_Hoover"",""Herbert_Hoover"")', 'spouse(""Herbert_Hoover"",""Lou_Henry_Hoover"")']","[""spouse('Lou_Henry_Hoover', 'Herbert_Hoover') 1.0"", ""spouse('Herbert_Hoover', 'Lou_Henry_Hoover') 1.0""]","[""spouse('Lou_Henry_Hoover', 'Herbert_Hoover') 0.669826877688"", ""spouse('Herbert_Hoover', 'Lou_Henry_Hoover') 0.669826877688"", ""spouse('Herbert_Hoover', 'Herbert_Hoover') 0.73105857863"", ""spouse('Lou_Henry_Hoover', 'Lou_Henry_Hoover') 0.73105857863""]","['child(""Herbert_Hoover"",""Allan_Hoover"")', 'child(""Herbert_Hoover"",""Herbert_Hoover_Jr."")', 'restingPlace(""Herbert_Hoover"",""Herbert_Hoover_Presidential_Library_and_Museum"")', 'restingPlace(""Herbert_Hoover"",""West_Branch,_Iowa"")', 'restingPlace(""Herbert_Hoover"",""Iowa"")', 'child(""Lou_Henry_Hoover"",""Allan_Hoover"")', 'child(""Lou_Henry_Hoover"",""Herbert_Hoover,_Jr."")', 'spouse(""Herbert_Hoover"",""Herbert_Hoover"")', 'spouse(""Lou_Henry_Hoover"",""Herbert_Hoover"")', 'spouse(""Herbert_Hoover"",""Lou_Henry_Hoover"")', 'spouse(""Lou_Henry_Hoover"",""Lou_Henry_Hoover"")']","[""spouse('Lou_Henry_Hoover', 'Herbert_Hoover') 1.0"", ""spouse('Herbert_Hoover', 'Lou_Henry_Hoover') 1.0"", ""spouse('Herbert_Hoover', 'Herbert_Hoover') 1.0"", ""spouse('Lou_Henry_Hoover', 'Lou_Henry_Hoover') 1.0""]"
14,Harry Truman is married to Bess Truman.,"[""spouse('Harry_S._Truman', 'Bess_Truman') 0.669826877688"", ""spouse('Bess_Truman', 'Harry_S._Truman') 0.669826877688""]","['spouse(""Bess_Truman"",""Harry_S._Truman"")', 'spouse(""Harry_S._Truman"",""Bess_Truman"")']","[""spouse('Harry_S._Truman', 'Bess_Truman') 1.0"", ""spouse('Bess_Truman', 'Harry_S._Truman') 1.0""]","[""spouse('Harry_S._Truman', 'Bess_Truman') 0.669826877688"", ""spouse('Bess_Truman', 'Harry_S._Truman') 0.669826877688"", ""spouse('Harry_S._Truman', 'Harry_S._Truman') 0.622459331202"", ""spouse('Bess_Truman', 'Bess_Truman') 0.622459331202""]","['child(""Harry_S._Truman"",""Margaret_Truman"")', 'restingPlace(""Harry_S._Truman"",""Independence,_Missouri"")', 'restingPlace(""Harry_S._Truman"",""Harry_S._Truman_Presidential_Library_and_Museum"")', 'child(""Martha_Ellen_Young_Truman"",""Harry_S._Truman"")', 'relation(""Louis_W._Truman"",""Harry_S._Truman"")', 'relation(""Ralph_E._Truman"",""Harry_S._Truman"")', 'child(""Bess_Truman"",""Margaret_Truman"")', 'spouse(""Harry_S._Truman"",""Harry_S._Truman"")', 'spouse(""Bess_Truman"",""Harry_S._Truman"")', 'spouse(""Harry_S._Truman"",""Bess_Truman"")', 'spouse(""Bess_Truman"",""Bess_Truman"")']","[""spouse('Harry_S._Truman', 'Bess_Truman') 1.0"", ""spouse('Bess_Truman', 'Harry_S._Truman') 1.0"", ""spouse('Harry_S._Truman', 'Harry_S._Truman') 1.0"", ""spouse('Bess_Truman', 'Bess_Truman') 1.0""]"
15,Dwight Eisenhower is married to Mamie Eisenhower.,"[""spouse('Mamie_Eisenhower', 'Dwight_D._Eisenhower') 0.898046377649"", ""spouse('Dwight_D._Eisenhower', 'Mamie_Eisenhower') 0.898046377649""]","['spouse(""Mamie_Eisenhower"",""Dwight_D._Eisenhower"")', 'spouse(""Dwight_D._Eisenhower"",""Mamie_Eisenhower"")']","[""spouse('Mamie_Eisenhower', 'Dwight_D._Eisenhower') 1.0"", ""spouse('Dwight_D._Eisenhower', 'Mamie_Eisenhower') 1.0""]","[""spouse('Dwight_D._Eisenhower', 'Dwight_D._Eisenhower') 0.832018385134"", ""spouse('Mamie_Eisenhower', 'Dwight_D._Eisenhower') 0.898046377649"", ""spouse('Mamie_Eisenhower', 'Mamie_Eisenhower') 0.832018385134"", ""spouse('Dwight_D._Eisenhower', 'Mamie_Eisenhower') 0.898046377649""]","['child(""Dwight_D._Eisenhower"",""Doud_Eisenhower"")', 'child(""Dwight_D._Eisenhower"",""John_Eisenhower"")', 'restingPlace(""Dwight_D._Eisenhower"",""Eisenhower_Presidential_Center"")', 'parent(""Doud_Eisenhower"",""Dwight_D._Eisenhower"")', 'relation(""David_Eisenhower"",""Dwight_D._Eisenhower"")', 'child(""Mamie_Eisenhower"",""Doud_Eisenhower"")', 'child(""Mamie_Eisenhower"",""John_Eisenhower"")', 'child(""Elivera_M._Doud"",""Mamie_Eisenhower"")', 'parent(""Doud_Eisenhower"",""Mamie_Eisenhower"")', 'relation(""David_Eisenhower"",""Mamie_Eisenhower"")', 'spouse(""Dwight_D._Eisenhower"",""Dwight_D._Eisenhower"")', 'spouse(""Mamie_Eisenhower"",""Dwight_D._Eisenhower"")', 'spouse(""Dwight_D._Eisenhower"",""Mamie_Eisenhower"")', 'spouse(""Mamie_Eisenhower"",""Mamie_Eisenhower"")']","[""spouse('Dwight_D._Eisenhower', 'Dwight_D._Eisenhower') 1.0"", ""spouse('Mamie_Eisenhower', 'Dwight_D._Eisenhower') 1.0"", ""spouse('Mamie_Eisenhower', 'Mamie_Eisenhower') 1.0"", ""spouse('Dwight_D._Eisenhower', 'Mamie_Eisenhower') 1.0""]"
16,Lyndon Johnson is married to Lady Bird Johnson.,"[""spouse('Lady_Bird_Johnson', 'Lyndon_B._Johnson') 0.898046377649"", ""spouse('Lyndon_B._Johnson', 'Lady_Bird_Johnson') 0.898046377649""]","['spouse(""Lady_Bird_Johnson"",""Lyndon_B._Johnson"")', 'spouse(""Lyndon_B._Johnson"",""Lady_Bird_Johnson"")']","[""spouse('Lady_Bird_Johnson', 'Lyndon_B._Johnson') 1.0"", ""spouse('Lyndon_B._Johnson', 'Lady_Bird_Johnson') 1.0""]","[""spouse('Lady_Bird_Johnson', 'Lady_Bird_Johnson') 0.832018385134"", ""spouse('Lady_Bird_Johnson', 'Lyndon_B._Johnson') 0.898046377649"", ""spouse('Lyndon_B._Johnson', 'Lady_Bird_Johnson') 0.898046377649"", ""spouse('Lyndon_B._Johnson', 'Lyndon_B._Johnson') 0.832018385134""]","['child(""Lyndon_B._Johnson"",""Luci_Baines_Johnson"")', 'child(""Lyndon_B._Johnson"",""Lynda_Bird_Johnson_Robb"")', 'restingPlace(""Lyndon_B._Johnson"",""Lyndon_B._Johnson_National_Historical_Park"")', 'restingPlace(""Lyndon_B._Johnson"",""Texas"")', 'child(""Samuel_Ealy_Johnson_Jr."",""Lyndon_B._Johnson"")', 'parent(""Luci_Baines_Johnson"",""Lyndon_B._Johnson"")', 'relation(""George_Washington_Baines"",""Lyndon_B._Johnson"")', 'relation(""Chuck_Robb"",""Lyndon_B._Johnson"")', 'child(""Lady_Bird_Johnson"",""Luci_Baines_Johnson"")', 'child(""Lady_Bird_Johnson"",""Lynda_Bird_Johnson_Robb"")', 'parent(""Luci_Baines_Johnson"",""Lady_Bird_Johnson"")', 'relation(""Samuel_Ealy_Johnson_Jr."",""Lady_Bird_Johnson"")', 'spouse(""Lyndon_B._Johnson"",""Lyndon_B._Johnson"")', 'spouse(""Lady_Bird_Johnson"",""Lyndon_B._Johnson"")', 'spouse(""Lyndon_B._Johnson"",""Lady_Bird_Johnson"")', 'spouse(""Lady_Bird_Johnson"",""Lady_Bird_Johnson"")']","[""spouse('Lady_Bird_Johnson', 'Lady_Bird_Johnson') 1.0"", ""spouse('Lady_Bird_Johnson', 'Lyndon_B._Johnson') 1.0"", ""spouse('Lyndon_B._Johnson', 'Lady_Bird_Johnson') 1.0"", ""spouse('Lyndon_B._Johnson', 'Lyndon_B._Johnson') 1.0""]"
17,Gerald Ford is married to Betty Ford.,"[""spouse('Betty_Ford', 'Gerald_Ford') 0.990580334486"", ""spouse('Gerald_Ford', 'Betty_Ford') 0.990580334486""]","['child(""Betty_Ford"",""Michael_Gerald_Ford"")', 'parent(""Michael_Gerald_Ford"",""Betty_Ford"")', 'spouse(""Betty_Ford"",""Gerald_Ford"")', 'spouse(""Gerald_Ford"",""Betty_Ford"")']","[""spouse('Betty_Ford', 'Gerald_Ford') 1.0"", ""spouse('Gerald_Ford', 'Betty_Ford') 1.0""]","[""spouse('Betty_Ford', 'Betty_Ford') 0.978118729064"", ""spouse('United_States_House_elections,_1948', 'Gerald_Ford') 0.710949502625"", ""spouse('Gerald_Ford', 'United_States_House_elections,_1948') 1.0"", ""spouse('Betty_Ford', 'Gerald_Ford') 0.990580334486"", ""spouse('Gerald_Ford', 'Betty_Ford') 0.990580334486"", ""spouse('Gerald_Ford', 'Gerald_Ford') 0.978118729064""]","['child(""Gerald_Ford"",""Susan_Ford"")', 'child(""Gerald_Ford"",""Steven_Ford"")', 'child(""Gerald_Ford"",""Michael_Gerald_Ford"")', 'child(""Gerald_Ford"",""John_Gardner_Ford"")', 'spouse(""Gerald_Ford"",""United_States_House_elections,_1948"")', 'restingPlace(""Gerald_Ford"",""Gerald_R._Ford_Museum"")', 'restingPlace(""Gerald_Ford"",""Grand', 'child(""Dorothy_Ayer_Gardner_Ford"",""Gerald_Ford"")', 'child(""Leslie_Lynch_King_Sr."",""Gerald_Ford"")', 'parent(""Susan_Ford"",""Gerald_Ford"")', 'parent(""Steven_Ford"",""Gerald_Ford"")', 'parent(""Michael_Gerald_Ford"",""Gerald_Ford"")', 'relation(""Charles_Henry_King"",""Gerald_Ford"")', 'child(""Betty_Ford"",""Susan_Ford"")', 'child(""Betty_Ford"",""Steven_Ford"")', 'child(""Betty_Ford"",""Michael_Gerald_Ford"")', 'child(""Betty_Ford"",""John_Gardner_Ford"")', 'parent(""Susan_Ford"",""Betty_Ford"")', 'parent(""Steven_Ford"",""Betty_Ford"")', 'parent(""Michael_Gerald_Ford"",""Betty_Ford"")', 'spouse(""Gerald_Ford"",""Gerald_Ford"")', 'spouse(""Betty_Ford"",""Gerald_Ford"")', 'spouse(""Gerald_Ford"",""Betty_Ford"")', 'spouse(""Betty_Ford"",""Betty_Ford"")', 'spouse(""United_States_House_elections,_1948"",""Gerald_Ford"")']","[""spouse('Betty_Ford', 'Betty_Ford') 1.0"", ""spouse('United_States_House_elections,_1948', 'Gerald_Ford') 1.0"", ""spouse('Gerald_Ford', 'United_States_House_elections,_1948') 1.0"", ""spouse('Betty_Ford', 'Gerald_Ford') 1.0"", ""spouse('Gerald_Ford', 'Gerald_Ford') 1.0"", ""spouse('Gerald_Ford', 'Betty_Ford') 1.0""]"
18,George H W Bush is married to Barbara Bush.,"[""spouse('Barbara_Bush', 'George_H._W._Bush') 0.989775313636"", ""spouse('George_H._W._Bush', 'Barbara_Bush') 0.994239585789""]","['spouse(""Barbara_Bush"",""George_H._W._Bush"")', 'spouse(""George_H._W._Bush"",""Barbara_Bush"")']","[""spouse('Barbara_Bush', 'George_H._W._Bush') 1.0"", ""spouse('George_H._W._Bush', 'Barbara_Bush') 1.0""]","[""spouse('George_H._W._Bush', 'George_H._W._Bush') 0.975872978582"", ""spouse('Barbara_Bush', 'George_H._W._Bush') 0.989775313636"", ""spouse('Barbara_Bush', 'Barbara_Bush') 0.986613082172"", ""spouse('George_H._W._Bush', 'Barbara_Bush') 0.994239585789""]","['child(""George_H._W._Bush"",""Dorothy_Bush_Koch"")', 'child(""George_H._W._Bush"",""George_W._Bush"")', 'child(""George_H._W._Bush"",""Jeb_Bush"")', 'child(""George_H._W._Bush"",""Neil_Bush"")', 'child(""George_H._W._Bush"",""Marvin_Bush"")', 'relation(""George_H._W._Bush"",""Bush_family"")', 'child(""Dorothy_Walker_Bush"",""George_H._W._Bush"")', 'child(""Prescott_Bush"",""George_H._W._Bush"")', 'parent(""Neil_Bush"",""George_H._W._Bush"")', 'parent(""Marvin_Bush"",""George_H._W._Bush"")', 'relation(""Anne_Hutchinson"",""George_H._W._Bush"")', 'relation(""Jenna_Bush_Hager"",""George_H._W._Bush"")', 'relation(""Samuel_P._Bush"",""George_H._W._Bush"")', 'relation(""Jonathan_Bush"",""George_H._W._Bush"")', 'child(""Barbara_Bush"",""Dorothy_Bush_Koch"")', 'child(""Barbara_Bush"",""George_W._Bush"")', 'child(""Barbara_Bush"",""Jeb_Bush"")', 'child(""Barbara_Bush"",""Neil_Bush"")', 'child(""Barbara_Bush"",""Marvin_Bush"")', 'child(""Marvin_Pierce"",""Barbara_Bush"")', 'parent(""Dorothy_Bush_Koch"",""Barbara_Bush"")', 'parent(""Neil_Bush"",""Barbara_Bush"")', 'parent(""Marvin_Bush"",""Barbara_Bush"")', 'relation(""Jenna_Bush_Hager"",""Barbara_Bush"")', 'spouse(""George_H._W._Bush"",""George_H._W._Bush"")', 'spouse(""Barbara_Bush"",""George_H._W._Bush"")', 'spouse(""George_H._W._Bush"",""Barbara_Bush"")', 'spouse(""Barbara_Bush"",""Barbara_Bush"")']","[""spouse('George_H._W._Bush', 'George_H._W._Bush') 1.0"", ""spouse('Barbara_Bush', 'George_H._W._Bush') 1.0"", ""spouse('Barbara_Bush', 'Barbara_Bush') 1.0"", ""spouse('George_H._W._Bush', 'Barbara_Bush') 1.0""]"
19,Abraham Lincoln was married to Mary Todd.,"[""spouse('Abraham_Lincoln', 'Mary_Todd_Lincoln') 0.982379096494"", ""spouse('Mary_Todd_Lincoln', 'Abraham_Lincoln') 0.982379096494""]","['spouse(""Mary_Todd_Lincoln"",""Abraham_Lincoln"")', 'spouse(""Abraham_Lincoln"",""Mary_Todd_Lincoln"")']","[""spouse('Abraham_Lincoln', 'Mary_Todd_Lincoln') 1.0"", ""spouse('Mary_Todd_Lincoln', 'Abraham_Lincoln') 1.0""]","[""spouse('Abraham_Lincoln', 'Mary_Todd_Lincoln') 0.982379096494"", ""spouse('Mary_Todd_Lincoln', 'Mary_Todd_Lincoln') 0.960834277203"", ""spouse('Mary_Todd_Lincoln', 'Abraham_Lincoln') 0.982379096494"", ""spouse('Abraham_Lincoln', 'Abraham_Lincoln') 0.960834277203""]","['child(""Abraham_Lincoln"",""Robert_Todd_Lincoln"")', 'child(""Abraham_Lincoln"",""Tad_Lincoln"")', 'child(""Abraham_Lincoln"",""Edward_Baker_Lincoln"")', 'child(""Abraham_Lincoln"",""William_Wallace_Lincoln"")', 'restingPlace(""Abraham_Lincoln"",""Springfield,_Illinois"")', 'restingPlace(""Abraham_Lincoln"",""Oak_Ridge_Cemetery"")', 'restingPlace(""Abraham_Lincoln"",""Lincoln_Tomb"")', 'child(""Thomas_Lincoln"",""Abraham_Lincoln"")', 'child(""Nancy_Lincoln"",""Abraham_Lincoln"")', 'parent(""Tad_Lincoln"",""Abraham_Lincoln"")', 'parent(""William_Wallace_Lincoln"",""Abraham_Lincoln"")', 'relation(""Jessie_Harlan_Lincoln"",""Abraham_Lincoln"")', 'child(""Mary_Todd_Lincoln"",""Robert_Todd_Lincoln"")', 'child(""Mary_Todd_Lincoln"",""Tad_Lincoln"")', 'child(""Mary_Todd_Lincoln"",""Edward_Baker_Lincoln"")', 'child(""Mary_Todd_Lincoln"",""William_Wallace_Lincoln"")', 'parent(""Tad_Lincoln"",""Mary_Todd_Lincoln"")', 'parent(""William_Wallace_Lincoln"",""Mary_Todd_Lincoln"")', 'spouse(""Abraham_Lincoln"",""Abraham_Lincoln"")', 'spouse(""Mary_Todd_Lincoln"",""Abraham_Lincoln"")', 'spouse(""Abraham_Lincoln"",""Mary_Todd_Lincoln"")', 'spouse(""Mary_Todd_Lincoln"",""Mary_Todd_Lincoln"")']","[""spouse('Abraham_Lincoln', 'Mary_Todd_Lincoln') 1.0"", ""spouse('Mary_Todd_Lincoln', 'Mary_Todd_Lincoln') 1.0"", ""spouse('Mary_Todd_Lincoln', 'Abraham_Lincoln') 1.0"", ""spouse('Abraham_Lincoln', 'Abraham_Lincoln') 1.0""]"
25,Harry Truman was married to Bess Truman.,"[""spouse('Harry_S._Truman', 'Bess_Truman') 0.669826877688"", ""spouse('Bess_Truman', 'Harry_S._Truman') 0.669826877688""]","['spouse(""Bess_Truman"",""Harry_S._Truman"")', 'spouse(""Harry_S._Truman"",""Bess_Truman"")']","[""spouse('Harry_S._Truman', 'Bess_Truman') 1.0"", ""spouse('Bess_Truman', 'Harry_S._Truman') 1.0""]","[""spouse('Harry_S._Truman', 'Bess_Truman') 0.669826877688"", ""spouse('Bess_Truman', 'Harry_S._Truman') 0.669826877688"", ""spouse('Harry_S._Truman', 'Harry_S._Truman') 0.622459331202"", ""spouse('Bess_Truman', 'Bess_Truman') 0.622459331202""]","['child(""Harry_S._Truman"",""Margaret_Truman"")', 'restingPlace(""Harry_S._Truman"",""Independence,_Missouri"")', 'restingPlace(""Harry_S._Truman"",""Harry_S._Truman_Presidential_Library_and_Museum"")', 'child(""Martha_Ellen_Young_Truman"",""Harry_S._Truman"")', 'relation(""Louis_W._Truman"",""Harry_S._Truman"")', 'relation(""Ralph_E._Truman"",""Harry_S._Truman"")', 'child(""Bess_Truman"",""Margaret_Truman"")', 'spouse(""Harry_S._Truman"",""Harry_S._Truman"")', 'spouse(""Bess_Truman"",""Harry_S._Truman"")', 'spouse(""Harry_S._Truman"",""Bess_Truman"")', 'spouse(""Bess_Truman"",""Bess_Truman"")']","[""spouse('Harry_S._Truman', 'Bess_Truman') 1.0"", ""spouse('Bess_Truman', 'Harry_S._Truman') 1.0"", ""spouse('Harry_S._Truman', 'Harry_S._Truman') 1.0"", ""spouse('Bess_Truman', 'Bess_Truman') 1.0""]"
26,William Taft was married to Helen Taft.,"[""spouse('Helen_Herron_Taft', 'William_Howard_Taft') 0.885881741556"", ""spouse('William_Howard_Taft', 'Helen_Herron_Taft') 0.885881741556""]","['spouse(""Helen_Herron_Taft"",""William_Howard_Taft"")', 'spouse(""William_Howard_Taft"",""Helen_Herron_Taft"")']","[""spouse('Helen_Herron_Taft', 'William_Howard_Taft') 1.0"", ""spouse('William_Howard_Taft', 'Helen_Herron_Taft') 1.0""]","[""spouse('Helen_Herron_Taft', 'William_Howard_Taft') 0.885881741556"", ""spouse('Helen_Herron_Taft', 'Helen_Herron_Taft') 0.817574476194"", ""spouse('William_Howard_Taft', 'Helen_Herron_Taft') 0.885881741556"", ""spouse('William_Howard_Taft', 'William_Howard_Taft') 0.817574476194""]","['child(""William_Howard_Taft"",""Charles_Phelps_Taft_II"")', 'child(""William_Howard_Taft"",""Robert_A._Taft"")', 'child(""William_Howard_Taft"",""Helen_Taft_Manning"")', 'restingPlace(""William_Howard_Taft"",""Arlington_National_Cemetery"")', 'child(""Alphonso_Taft"",""William_Howard_Taft"")', 'relation(""William_Howard_Taft_III"",""William_Howard_Taft"")', 'child(""Helen_Herron_Taft"",""Charles_Phelps_Taft_II"")', 'child(""Helen_Herron_Taft"",""Robert_A._Taft"")', 'child(""Helen_Herron_Taft"",""Helen_Taft_Manning"")', 'spouse(""William_Howard_Taft"",""William_Howard_Taft"")', 'spouse(""Helen_Herron_Taft"",""William_Howard_Taft"")', 'spouse(""William_Howard_Taft"",""Helen_Herron_Taft"")', 'spouse(""Helen_Herron_Taft"",""Helen_Herron_Taft"")']","[""spouse('Helen_Herron_Taft', 'William_Howard_Taft') 1.0"", ""spouse('Helen_Herron_Taft', 'Helen_Herron_Taft') 1.0"", ""spouse('William_Howard_Taft', 'Helen_Herron_Taft') 1.0"", ""spouse('William_Howard_Taft', 'William_Howard_Taft') 1.0""]"
27,Bill Gates is married to Melinda Gates.,[],[],[],[],"['parent(""Bill_Gates"",""Mary_Maxwell_Gates"")', 'parent(""Bill_Gates"",""William_H._Gates,_Sr."")', 'child(""Mary_Maxwell_Gates"",""Bill_Gates"")', 'child(""William_H._Gates_Sr."",""Bill_Gates"")']",[]
20,Bill Clinton is married to Laura Bush.,[],[],[],"[""spouse('Bill_Clinton', 'Hillary_Clinton') 1.0"", ""spouse('Laura_Bush', 'George_W._Bush') 1.0"", ""spouse('Bill_Clinton', 'Bill_Clinton') 0.750260105595"", ""spouse('Hillary_Clinton', 'Bill_Clinton') 1.0"", ""spouse('George_W._Bush', 'Laura_Bush') 1.0"", ""spouse('Laura_Bush', 'Laura_Bush') 0.832018385134""]","['child(""Bill_Clinton"",""Chelsea_Clinton"")', 'spouse(""Bill_Clinton"",""Hillary_Clinton"")', 'child(""Virginia_Clinton_Kelley"",""Bill_Clinton"")', 'child(""Jeff_Dwire"",""Bill_Clinton"")', 'child(""Roger_Clinton_Sr."",""Bill_Clinton"")', 'parent(""Chelsea_Clinton"",""Bill_Clinton"")', 'spouse(""Hillary_Clinton"",""Bill_Clinton"")', 'child(""Laura_Bush"",""Jenna_Bush_Hager"")', 'child(""Laura_Bush"",""Barbara_Pierce_Bush"")', 'spouse(""Laura_Bush"",""George_W._Bush"")', 'parent(""Barbara_Bush_(born_1981)"",""Laura_Bush"")', 'parent(""Jenna_Bush_Hager"",""Laura_Bush"")', 'spouse(""George_W._Bush"",""Laura_Bush"")', 'spouse(""Bill_Clinton"",""Bill_Clinton"")', 'spouse(""Laura_Bush"",""Laura_Bush"")']","[""spouse('Bill_Clinton', 'Hillary_Clinton') 1.0"", ""spouse('Laura_Bush', 'George_W._Bush') 1.0"", ""spouse('Bill_Clinton', 'Bill_Clinton') 1.0"", ""spouse('Hillary_Clinton', 'Bill_Clinton') 1.0"", ""spouse('Laura_Bush', 'Laura_Bush') 1.0"", ""spouse('George_W._Bush', 'Laura_Bush') 1.0""]"
21,George W Bush is married to Hillary Clinton.,[],[],[],"[""spouse('Bill_Clinton', 'Hillary_Clinton') 1.0"", ""spouse('Hillary_Clinton', 'Bill_Clinton') 1.0"", ""spouse('Laura_Bush', 'George_W._Bush') 1.0"", ""spouse('Hillary_Clinton', 'Hillary_Clinton') 0.750260105595"", ""spouse('George_W._Bush', 'George_W._Bush') 0.90024951088"", ""spouse('George_W._Bush', 'Laura_Bush') 1.0""]","['child(""George_W._Bush"",""Barbara_Bush_(born_1981)"")', 'child(""George_W._Bush"",""Jenna_Bush_Hager"")', 'relation(""George_W._Bush"",""Bush_family"")', 'spouse(""George_W._Bush"",""Laura_Bush"")', 'child(""George_H._W._Bush"",""George_W._Bush"")', 'child(""Barbara_Bush"",""George_W._Bush"")', 'parent(""Barbara_Bush_(born_1981)"",""George_W._Bush"")', 'parent(""Jenna_Bush_Hager"",""George_W._Bush"")', 'relation(""Anne_Hutchinson"",""George_W._Bush"")', 'relation(""Samuel_P._Bush"",""George_W._Bush"")', 'relation(""Jonathan_Bush"",""George_W._Bush"")', 'spouse(""Laura_Bush"",""George_W._Bush"")', 'child(""Hillary_Clinton"",""Chelsea_Clinton"")', 'spouse(""Hillary_Clinton"",""Bill_Clinton"")', 'child(""Dorothy_Howell_Rodham"",""Hillary_Clinton"")', 'child(""Hugh_E._Rodham"",""Hillary_Clinton"")', 'parent(""Chelsea_Clinton"",""Hillary_Clinton"")', 'spouse(""Bill_Clinton"",""Hillary_Clinton"")', 'spouse(""George_W._Bush"",""George_W._Bush"")', 'spouse(""Hillary_Clinton"",""Hillary_Clinton"")']","[""spouse('Bill_Clinton', 'Hillary_Clinton') 1.0"", ""spouse('George_W._Bush', 'George_W._Bush') 1.0"", ""spouse('Hillary_Clinton', 'Bill_Clinton') 1.0"", ""spouse('Hillary_Clinton', 'Hillary_Clinton') 1.0"", ""spouse('Laura_Bush', 'George_W._Bush') 1.0"", ""spouse('George_W._Bush', 'Laura_Bush') 1.0""]"
